country,continent,region,income_group,year,records,avg_screen_time_hours,avg_social_media_hours,avg_sleep_hours,avg_addiction_score,avg_anxiety_score,avg_depression_score,avg_mental_health_risk,avg_digital_wellbeing,cyberbullying_victim_rate,problematic_use_rate,high_mental_health_risk_rate
Argentina,South America,Latin America,Upper-middle,2049,106,7.0125,3.7236,7.0729,62.4649,46.7347,38.1058,45.2848,75.0726,0.1887,0.2642,0.0
Argentina,South America,Latin America,Upper-middle,2050,91,6.7711,3.6684,7.2027,61.317,47.4089,37.3218,44.7143,76.5733,0.1538,0.2857,0.0
Argentina,South America,Latin America,Upper-middle,2051,96,7.0375,3.6302,7.0189,61.4251,48.0764,39.6189,45.9277,75.336,0.2292,0.2604,0.0
Argentina,South America,Latin America,Upper-middle,2052,107,7.2383,3.7649,7.079,62.2019,47.2714,40.5106,45.6069,75.445,0.1682,0.2523,0.0
Argentina,South America,Latin America,Upper-middle,2053,112,7.265,3.8509,7.1332,63.7958,49.7639,38.3325,46.324,74.3656,0.1964,0.3125,0.0
Argentina,South America,Latin America,Upper-middle,2054,110,7.3935,4.0115,6.9182,65.9173,49.3225,41.3517,47.1352,72.864,0.1818,0.4091,0.0091
Argentina,South America,Latin America,Upper-middle,2055,104,7.3404,3.8212,6.9962,64.1349,49.9743,39.2131,46.1937,73.6142,0.1827,0.3269,0.0
Argentina,South America,Latin America,Upper-middle,2056,105,7.5895,4.095,6.8497,66.8999,50.3759,41.9822,48.3309,71.4771,0.219,0.3905,0.0
Argentina,South America,Latin America,Upper-middle,2057,97,7.487,3.8327,7.0156,65.7694,47.9351,40.3394,47.0394,72.5578,0.268,0.3608,0.0
Argentina,South America,Latin America,Upper-middle,2058,112,7.6793,4.2621,6.8746,68.2522,52.0128,39.4734,48.0133,70.6233,0.2589,0.4911,0.0
Argentina,South America,Latin America,Upper-middle,2059,99,7.9436,4.4895,6.873,69.4577,50.6238,41.5906,48.7206,70.2476,0.2727,0.5253,0.0
Argentina,South America,Latin America,Upper-middle,2060,90,7.9119,4.3017,6.845,67.7983,50.9786,40.4942,48.0928,71.3133,0.1889,0.5,0.0
Australia,Oceania,Oceania,High,2015,98,3.9656,2.111,7.6963,44.381,39.8758,30.5054,36.6678,87.4901,0.1327,0.0102,0.0
Australia,Oceania,Oceania,High,2016,112,3.8939,2.0813,7.7962,44.977,39.306,28.1299,35.9693,88.0637,0.1161,0.0,0.0
Australia,Oceania,Oceania,High,2017,122,4.1761,2.2429,7.8052,47.0454,38.9274,29.9439,36.9125,86.7998,0.1066,0.0164,0.0
Australia,Oceania,Oceania,High,2018,110,4.0474,2.1608,7.7088,43.9587,39.4429,28.9176,35.8953,87.9499,0.1545,0.0,0.0
Australia,Oceania,Oceania,High,2019,109,4.2627,2.2673,7.8285,46.2641,39.4004,28.8485,36.2743,87.5553,0.0734,0.0183,0.0
Australia,Oceania,Oceania,High,2020,112,4.3361,2.3825,7.7799,47.3474,39.6213,31.2093,37.3941,86.387,0.1339,0.0268,0.0
Australia,Oceania,Oceania,High,2021,110,4.4038,2.3415,7.6746,46.8498,40.839,31.7976,37.5604,85.5862,0.1818,0.0182,0.0
Australia,Oceania,Oceania,High,2022,95,4.4334,2.4181,7.7951,49.2387,40.9726,29.4778,37.5805,84.9875,0.1684,0.0316,0.0
Australia,Oceania,Oceania,High,2023,92,4.6477,2.5875,7.5904,49.1589,42.7545,33.6942,38.8021,84.1367,0.1522,0.0326,0.0
Australia,Oceania,Oceania,High,2024,91,4.5508,2.4454,7.7916,48.4371,41.2102,31.2584,38.2558,85.8335,0.1209,0.022,0.0
Australia,Oceania,Oceania,High,2025,107,4.6193,2.4488,7.6554,47.4242,40.5534,32.2823,37.7758,85.3811,0.1589,0.028,0.0
Australia,Oceania,Oceania,High,2026,94,4.9239,2.5991,7.6528,50.9993,41.8438,31.9079,38.9494,83.8893,0.1064,0.0957,0.0
Australia,Oceania,Oceania,High,2027,99,4.773,2.4992,7.7708,49.814,39.6249,31.9388,38.499,84.0293,0.2222,0.0606,0.0
Australia,Oceania,Oceania,High,2028,110,5.0872,2.7591,7.5225,51.7735,42.1958,33.9282,39.8571,82.627,0.1727,0.0818,0.0
Australia,Oceania,Oceania,High,2029,102,5.2274,2.8504,7.5475,52.0498,43.2389,32.6557,40.3936,82.5682,0.1275,0.0686,0.0
Australia,Oceania,Oceania,High,2030,110,5.3612,2.8691,7.4252,52.8984,43.772,33.7205,40.9144,82.0929,0.1182,0.0818,0.0
Australia,Oceania,Oceania,High,2031,101,5.3382,2.79,7.4204,52.4392,44.4805,34.2934,40.7999,82.0202,0.1485,0.0792,0.0
Australia,Oceania,Oceania,High,2032,90,5.7282,3.1288,7.4236,53.9891,44.0134,33.5237,40.9217,81.785,0.1,0.0889,0.0
Australia,Oceania,Oceania,High,2033,102,5.4318,2.8087,7.4806,53.0864,44.5024,33.89,40.7908,81.8182,0.1667,0.1078,0.0
Australia,Oceania,Oceania,High,2034,105,5.3197,2.9007,7.4705,53.5649,43.1943,32.885,40.5353,81.418,0.181,0.1048,0.0
Australia,Oceania,Oceania,High,2035,95,5.7957,3.2606,7.2574,56.3817,45.4221,36.9496,42.6061,79.1194,0.1895,0.0947,0.0
Australia,Oceania,Oceania,High,2036,99,5.8753,3.1506,7.2812,55.7086,44.4162,35.9046,42.0421,79.0031,0.2626,0.101,0.0
Australia,Oceania,Oceania,High,2037,112,5.9625,3.2495,7.2134,56.64,46.8221,34.3813,42.2294,78.9402,0.1518,0.1696,0.0
Australia,Oceania,Oceania,High,2038,92,6.1923,3.3951,7.1989,59.1958,45.9503,36.6095,43.69,77.0395,0.2391,0.1522,0.0
Australia,Oceania,Oceania,High,2039,94,6.0161,3.2426,7.4193,56.991,44.378,33.3404,41.5984,79.4926,0.1489,0.1064,0.0
Australia,Oceania,Oceania,High,2040,117,6.3627,3.475,7.2348,58.0186,45.8279,35.796,42.972,78.2054,0.1709,0.1538,0.0
Australia,Oceania,Oceania,High,2041,98,6.187,3.2007,7.3548,57.0648,44.1026,35.5896,42.1987,78.9158,0.2143,0.1429,0.0
Australia,Oceania,Oceania,High,2042,113,6.2152,3.4112,7.4485,58.8037,46.1629,36.5234,43.6297,78.0409,0.2124,0.1947,0.0
Australia,Oceania,Oceania,High,2043,103,6.5283,3.564,7.1513,58.4701,44.0315,35.6561,42.5146,78.087,0.1456,0.1456,0.0
Australia,Oceania,Oceania,High,2044,95,6.5082,3.5396,7.1969,61.1373,47.5946,37.9194,45.0711,76.3971,0.1053,0.2105,0.0
Australia,Oceania,Oceania,High,2045,98,6.834,3.6817,7.0607,62.7326,47.2319,39.1782,45.3209,74.5461,0.2551,0.2653,0.0
Australia,Oceania,Oceania,High,2046,105,6.8432,3.6797,7.106,61.8808,46.9117,37.3111,44.4336,75.4171,0.2476,0.2571,0.0
Australia,Oceania,Oceania,High,2047,102,6.8784,3.5895,7.2463,59.1346,45.7589,38.7852,44.0197,76.465,0.2549,0.1961,0.0
Australia,Oceania,Oceania,High,2048,106,6.8405,3.707,7.1223,60.8754,48.1435,38.6966,45.2348,75.8591,0.1792,0.217,0.0
Australia,Oceania,Oceania,High,2049,103,7.2744,3.9455,7.0377,63.9159,47.8227,40.3418,45.9438,74.1668,0.1942,0.2621,0.0
Australia,Oceania,Oceania,High,2050,104,6.967,3.6855,7.065,63.5569,49.5731,39.6542,46.451,74.6107,0.1635,0.2885,0.0
Australia,Oceania,Oceania,High,2051,97,7.0978,3.8448,7.021,65.0849,48.7925,38.854,46.3073,73.5741,0.2165,0.3711,0.0
Australia,Oceania,Oceania,High,2052,107,7.5236,3.9812,7.0444,65.3002,50.6137,40.2776,47.6862,72.8942,0.1963,0.4206,0.0
Australia,Oceania,Oceania,High,2053,84,7.4555,3.987,6.8969,64.9701,49.08,40.1642,46.3906,73.2243,0.1905,0.3452,0.0
Australia,Oceania,Oceania,High,2054,118,7.6472,4.2411,6.6791,67.5786,51.3136,41.5618,48.3796,71.3408,0.2119,0.4492,0.0
Australia,Oceania,Oceania,High,2055,100,7.5332,3.8777,7.0303,64.3893,49.7657,39.8551,46.5616,73.8977,0.2,0.34,0.0
Australia,Oceania,Oceania,High,2056,98,7.7387,4.2011,6.8212,67.6865,51.2918,42.1347,48.7318,71.1683,0.2347,0.4184,0.0
Australia,Oceania,Oceania,High,2057,109,7.9353,4.0005,7.0425,65.5184,48.1268,40.2124,46.7765,73.1112,0.1835,0.3303,0.0
Australia,Oceania,Oceania,High,2058,111,7.8261,4.0552,6.9783,66.1466,47.8819,40.7975,47.3101,72.6383,0.1532,0.4054,0.0
Australia,Oceania,Oceania,High,2059,88,8.067,4.4636,6.884,69.1214,52.139,40.7739,49.2395,71.0917,0.2045,0.5114,0.0
Australia,Oceania,Oceania,High,2060,102,8.0136,4.4116,6.9149,68.0861,50.7532,41.7781,48.6825,70.3784,0.2941,0.4804,0.0
Austria,Europe,Western Europe,High,2015,100,3.7663,2.01,7.8395,44.7166,39.2127,30.2393,35.8557,88.1978,0.11,0.04,0.0
Austria,Europe,Western Europe,High,2016,85,3.6932,1.9492,7.908,42.4621,38.478,26.5271,34.4106,89.48,0.1647,0.0471,0.0
Austria,Europe,Western Europe,High,2017,99,3.979,2.1953,7.8079,46.9855,39.2182,29.4509,36.9325,86.633,0.1212,0.0404,0.0
Austria,Europe,Western Europe,High,2018,95,3.9573,2.1244,7.8761,45.3291,39.1121,28.4692,35.9298,87.2561,0.1368,0.0211,0.0
Austria,Europe,Western Europe,High,2019,126,4.4445,2.4079,7.6283,48.6747,40.1356,31.8483,38.166,85.3467,0.1349,0.0159,0.0
Austria,Europe,Western Europe,High,2020,118,4.3133,2.3266,7.6813,46.4729,40.6994,29.9492,37.2841,86.985,0.1017,0.0339,0.0
Austria,Europe,Western Europe,High,2021,103,4.2517,2.2174,7.8131,45.933,39.5028,28.6026,36.474,87.7336,0.0971,0.0097,0.0
Austria,Europe,Western Europe,High,2022,112,4.6075,2.4595,7.73,47.8112,39.9378,29.4788,37.1677,85.8645,0.1518,0.0357,0.0
Austria,Europe,Western Europe,High,2023,99,4.8394,2.5685,7.636,50.5559,42.0672,33.9822,39.4425,84.2596,0.1313,0.0909,0.0
Austria,Europe,Western Europe,High,2024,102,4.7435,2.5367,7.6073,50.0152,42.4452,31.8192,38.713,84.2427,0.1569,0.0294,0.0
Austria,Europe,Western Europe,High,2025,117,4.892,2.6179,7.8103,50.3009,41.4938,32.5151,39.2995,84.1737,0.1453,0.0427,0.0
Austria,Europe,Western Europe,High,2026,97,4.723,2.5898,7.7313,49.8565,39.8514,32.2758,38.2334,84.2133,0.1753,0.0619,0.0
Austria,Europe,Western Europe,High,2027,98,5.1819,2.8223,7.5659,50.662,43.3156,32.6469,39.0672,83.3053,0.2041,0.051,0.0
Austria,Europe,Western Europe,High,2028,106,4.9853,2.5431,7.5935,48.8257,41.3038,31.8409,38.2556,84.5782,0.1415,0.0566,0.0
Austria,Europe,Western Europe,High,2029,106,5.2267,2.698,7.5543,51.1524,42.7398,33.2384,39.5873,83.2918,0.1321,0.0377,0.0
Austria,Europe,Western Europe,High,2030,109,5.1806,2.7058,7.5022,50.6786,41.1581,32.8228,39.2141,83.6178,0.1284,0.0642,0.0
Austria,Europe,Western Europe,High,2031,92,5.4238,2.9989,7.3645,54.3103,42.4683,34.6585,40.7707,81.6132,0.1413,0.087,0.0
Austria,Europe,Western Europe,High,2032,93,5.5157,2.9309,7.6081,53.2218,44.5296,33.6186,40.7545,81.5739,0.1828,0.0753,0.0
Austria,Europe,Western Europe,High,2033,91,5.4242,3.0044,7.3715,54.7655,44.6308,34.61,41.9466,80.4354,0.1538,0.0989,0.0
Austria,Europe,Western Europe,High,2034,79,5.8457,3.1641,7.4166,54.1548,42.7557,34.0984,41.1722,81.2842,0.1772,0.0506,0.0
Austria,Europe,Western Europe,High,2035,101,5.7015,3.0585,7.3997,56.012,43.4573,35.6725,41.6819,80.321,0.1386,0.1089,0.0
Austria,Europe,Western Europe,High,2036,96,5.9323,3.1233,7.358,55.3801,45.7007,36.0821,42.5489,79.6952,0.1771,0.0938,0.0
Austria,Europe,Western Europe,High,2037,112,5.8562,3.0293,7.3667,55.315,44.8779,35.4321,42.1547,80.118,0.1696,0.1161,0.0
Austria,Europe,Western Europe,High,2038,78,6.0742,3.2008,7.2838,56.0014,46.2837,34.8929,42.1067,78.8079,0.2564,0.1026,0.0
Austria,Europe,Western Europe,High,2039,128,6.326,3.393,7.303,58.0905,46.175,35.8408,43.1905,78.247,0.2031,0.1719,0.0
Austria,Europe,Western Europe,High,2040,108,6.2496,3.4671,7.4249,57.3428,44.7481,33.8515,42.2066,78.9196,0.2407,0.1667,0.0
Austria,Europe,Western Europe,High,2041,100,6.382,3.4502,7.1938,57.8168,45.7254,37.5984,42.8421,77.9599,0.26,0.18,0.0
Austria,Europe,Western Europe,High,2042,95,6.3243,3.3139,7.2092,57.8583,45.9322,35.9133,42.7406,78.4388,0.1684,0.1789,0.0
Austria,Europe,Western Europe,High,2043,102,6.2791,3.3175,7.4706,56.8251,42.5036,36.0754,42.2743,79.3696,0.2255,0.1078,0.0
Austria,Europe,Western Europe,High,2044,103,6.4596,3.5074,7.2403,59.3401,46.2852,36.7547,43.5686,77.4699,0.1748,0.165,0.0
Austria,Europe,Western Europe,High,2045,105,6.7387,3.4841,7.3114,58.0824,45.1368,35.253,42.6401,78.2806,0.1524,0.1905,0.0
Austria,Europe,Western Europe,High,2046,99,6.7122,3.549,7.1975,59.87,47.6535,36.5033,44.4305,76.533,0.2323,0.2121,0.0
Austria,Europe,Western Europe,High,2047,104,6.8988,3.743,7.1722,62.0033,46.4538,38.1275,44.6551,75.5584,0.2019,0.25,0.0
Austria,Europe,Western Europe,High,2048,87,6.8666,3.7675,7.1385,61.8097,47.0464,39.5162,45.3095,75.5346,0.1609,0.2529,0.0
Austria,Europe,Western Europe,High,2049,101,7.0826,3.6801,7.0877,61.414,48.8953,39.0817,45.2617,75.2334,0.198,0.2673,0.0099
Austria,Europe,Western Europe,High,2050,116,7.3208,4.0253,6.9957,64.1777,49.5624,39.1341,46.3964,73.7153,0.2241,0.3276,0.0
Austria,Europe,Western Europe,High,2051,104,7.0797,3.7505,7.0858,62.2188,46.0222,39.5734,45.2666,74.1059,0.2596,0.2308,0.0
Austria,Europe,Western Europe,High,2052,98,7.2229,3.9241,7.1392,64.5853,47.5333,37.9983,45.9067,74.5843,0.1531,0.3163,0.0
Austria,Europe,Western Europe,High,2053,105,7.4147,4.1151,6.9864,66.8162,49.4984,41.4477,47.5399,72.2024,0.2,0.3714,0.0
Austria,Europe,Western Europe,High,2054,95,7.5169,3.9771,7.1473,64.5693,48.6843,39.3824,46.3928,73.9852,0.2105,0.3684,0.0
Austria,Europe,Western Europe,High,2055,98,7.3939,3.9616,6.8973,64.6261,49.3589,41.2035,47.2135,73.2503,0.2143,0.398,0.0
Austria,Europe,Western Europe,High,2056,108,7.6395,4.0785,6.8717,64.8359,49.5787,41.1921,47.5131,73.0151,0.1852,0.3333,0.0
Austria,Europe,Western Europe,High,2057,132,7.6192,4.1178,6.9819,65.6814,50.0004,39.55,47.3989,72.9475,0.1894,0.4091,0.0076
Austria,Europe,Western Europe,High,2058,105,7.8773,4.1953,6.9878,66.361,49.5064,41.5534,47.4494,72.485,0.1905,0.4,0.0
Austria,Europe,Western Europe,High,2059,104,7.9601,4.4279,6.855,70.4121,52.2675,43.7038,50.118,69.1593,0.2788,0.4904,0.0096
Austria,Europe,Western Europe,High,2060,106,7.9972,4.2148,6.8987,67.5439,50.0805,42.3377,48.3567,71.2793,0.2547,0.4151,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2015,119,3.4181,1.8842,7.9208,42.0227,38.1536,27.2055,34.8158,89.0704,0.1597,0.0084,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2016,84,3.576,1.9198,7.9462,44.2746,37.1161,29.8657,35.458,88.6805,0.1071,0.0119,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2017,89,4.0943,2.3101,7.8311,47.6127,38.5552,30.8611,36.8767,86.3616,0.1685,0.0,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2018,89,4.1046,2.2719,7.8122,47.8435,38.5336,28.95,36.4196,86.8673,0.0787,0.0,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2019,86,4.0862,2.1965,7.7033,45.0377,38.1667,30.0238,36.13,87.3342,0.1395,0.0,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2020,115,4.0164,2.1159,7.8793,46.4959,38.9935,29.8405,36.4485,87.1306,0.1043,0.0174,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2021,112,4.3978,2.3278,7.7933,46.604,40.684,29.7889,37.2536,86.5964,0.0804,0.0268,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2022,100,4.4954,2.3643,7.7514,46.9455,39.0516,30.5527,36.8985,86.0484,0.14,0.03,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2023,105,4.3393,2.311,7.7267,46.4996,39.5835,30.5744,36.8586,85.8504,0.1905,0.0286,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2024,89,4.5902,2.4374,7.6665,48.346,41.5363,32.6201,38.65,85.3372,0.1348,0.0337,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2025,110,4.4582,2.4403,7.6636,48.8127,41.3265,33.1063,38.3688,84.8599,0.1818,0.0455,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2026,98,4.6351,2.4499,7.7322,47.5473,40.3736,31.2041,37.4912,85.8133,0.1122,0.0408,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2027,101,4.9662,2.5903,7.7395,50.68,40.1267,31.7083,38.5236,83.6422,0.2178,0.0396,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2028,92,5.162,2.7749,7.5808,52.194,40.706,34.6268,39.5527,82.5646,0.163,0.087,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2029,100,4.9972,2.6588,7.5273,50.386,41.9851,31.6259,38.676,83.2026,0.19,0.04,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2030,117,5.0984,2.7648,7.5249,52.2125,43.8604,34.4269,40.4354,82.6226,0.1538,0.0684,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2031,101,4.9263,2.6236,7.5577,48.984,42.2099,32.1746,38.4144,84.22,0.1881,0.0594,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2032,108,5.4087,2.8972,7.3382,54.0231,44.2112,35.3778,41.3613,80.969,0.1389,0.0648,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2033,105,5.4594,2.822,7.5378,51.4828,42.8968,32.1349,39.5665,83.2424,0.1333,0.0476,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2034,109,5.6078,2.9589,7.3811,54.0571,44.2385,35.5842,41.5449,80.2693,0.1927,0.0917,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2035,87,5.5726,3.0251,7.3824,53.4911,43.51,33.712,41.0403,81.363,0.1609,0.092,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2036,100,5.5958,3.0122,7.5218,53.4675,42.3558,35.245,40.5713,81.3389,0.18,0.11,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2037,111,5.826,3.1712,7.3259,56.6067,45.8005,34.9131,42.4399,78.6641,0.2162,0.1261,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2038,107,5.7213,3.1609,7.3076,55.1074,44.7144,34.6978,41.7371,79.8286,0.1682,0.1308,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2039,116,5.907,3.0745,7.4039,55.3032,44.3203,34.0702,41.2215,79.9075,0.2069,0.1293,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2040,93,6.0239,3.3061,7.4106,57.86,44.147,35.7729,42.5955,78.8371,0.1613,0.129,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2041,123,6.0549,3.1766,7.3042,57.132,45.7031,36.3306,42.7777,79.0976,0.1707,0.1057,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2042,102,6.5431,3.3773,7.2817,57.9152,44.7406,37.7262,42.9902,78.2563,0.1765,0.1667,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2043,99,6.2166,3.2898,7.1973,57.7192,45.5733,37.4127,43.3812,77.8463,0.2424,0.1414,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2044,94,6.498,3.4781,7.2901,58.3671,46.3632,36.5819,43.515,77.9773,0.2128,0.1809,0.0106
Azerbaijan,Asia,Central Asia,Upper-middle,2045,100,6.6976,3.5455,7.3615,60.6659,46.1497,37.0826,44.1027,76.9897,0.2,0.23,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2046,109,6.5068,3.5103,7.1098,60.0611,46.3988,38.3148,44.8332,76.4237,0.2018,0.211,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2047,117,6.8228,3.738,7.0615,62.5808,48.1801,40.7793,46.2955,74.7096,0.188,0.265,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2048,99,6.7151,3.4836,7.1609,59.752,46.2044,37.279,44.1932,76.9928,0.1818,0.202,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2049,104,6.9672,3.7812,6.9712,63.014,48.5113,38.9919,45.8408,74.0046,0.1923,0.3173,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2050,98,6.8866,3.6855,7.0954,61.9744,47.2543,38.0712,44.8716,75.3209,0.2245,0.3061,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2051,116,6.989,3.6857,7.1654,61.851,48.1427,39.4769,45.9847,75.4212,0.1983,0.25,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2052,100,6.9231,3.714,6.9974,62.0963,48.776,40.1687,46.0421,75.1667,0.15,0.22,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2053,107,7.2542,3.9503,6.909,64.8552,47.5167,39.3681,46.2282,73.2527,0.215,0.3645,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2054,111,7.33,3.9358,6.9649,64.2348,48.3113,40.2914,46.5513,72.8748,0.2523,0.3063,0.009
Azerbaijan,Asia,Central Asia,Upper-middle,2055,96,7.208,3.8217,7.0634,62.8038,47.5794,39.0397,45.6249,75.3258,0.1667,0.2292,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2056,101,7.5809,4.0517,7.0264,66.7652,49.5764,39.9289,47.1403,72.5179,0.1683,0.3663,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2057,89,7.5729,4.0593,6.9462,65.4463,51.1401,40.3922,47.3963,72.6239,0.236,0.3371,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2058,98,7.836,4.251,6.8553,67.335,51.1495,41.0708,48.3429,71.2157,0.2551,0.4286,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2059,105,7.6161,3.9997,7.1436,66.8532,48.4811,40.7919,47.5215,72.1424,0.2476,0.4095,0.0
Azerbaijan,Asia,Central Asia,Upper-middle,2060,117,7.7534,4.0014,6.8874,66.5491,49.2488,41.3915,47.5591,72.0797,0.2222,0.4103,0.0
Bahrain,Asia,Middle East,High,2015,94,4.0582,2.1268,7.8294,46.4456,39.7662,29.6233,36.6971,87.4213,0.1064,0.0213,0.0
Bahrain,Asia,Middle East,High,2016,94,4.0194,2.1305,7.7507,46.5511,40.0506,31.4928,37.0072,86.8235,0.117,0.0319,0.0
Bahrain,Asia,Middle East,High,2017,100,4.3217,2.2891,7.7424,46.3253,39.4386,29.2869,36.8391,86.8666,0.16,0.02,0.0
Bahrain,Asia,Middle East,High,2018,86,4.1267,2.1959,7.9177,46.1005,37.8593,28.0326,35.4097,87.4937,0.1512,0.0349,0.0
Bahrain,Asia,Middle East,High,2019,119,4.2287,2.2345,7.7338,46.9462,40.5185,30.4331,37.3366,86.0855,0.1345,0.0252,0.0
Bahrain,Asia,Middle East,High,2020,107,4.4755,2.3937,7.8083,47.939,38.3282,30.7657,37.147,85.6055,0.1776,0.0093,0.0
Bahrain,Asia,Middle East,High,2021,84,4.3098,2.3146,7.7119,48.0149,40.0054,31.1449,37.7607,85.4856,0.1667,0.0595,0.0
Bahrain,Asia,Middle East,High,2022,112,4.5214,2.4017,7.6477,47.093,40.6893,30.9736,37.4264,85.8288,0.1429,0.0536,0.0
Bahrain,Asia,Middle East,High,2023,96,4.6114,2.5305,7.7114,49.4682,40.0914,29.4782,37.8202,84.8134,0.1667,0.0417,0.0
Bahrain,Asia,Middle East,High,2024,110,4.5708,2.4541,7.6628,49.0336,40.7619,30.2715,37.7819,85.1255,0.1364,0.0182,0.0
Bahrain,Asia,Middle East,High,2025,91,4.7704,2.5699,7.6262,48.4471,42.6404,31.1354,38.41,85.0142,0.1209,0.022,0.0
Bahrain,Asia,Middle East,High,2026,82,4.9656,2.6896,7.6435,49.7263,41.4857,31.7406,38.6638,84.5146,0.1585,0.0732,0.0
Bahrain,Asia,Middle East,High,2027,95,5.0316,2.7176,7.5487,51.2143,42.2151,30.5424,39.0066,83.7061,0.1158,0.0526,0.0
Bahrain,Asia,Middle East,High,2028,95,5.1126,2.6833,7.6664,50.7961,41.8135,31.466,39.0442,83.4644,0.1579,0.0737,0.0
Bahrain,Asia,Middle East,High,2029,101,5.2431,2.7271,7.5985,51.229,42.6077,33.8283,40.0139,83.5515,0.1287,0.0198,0.0
Bahrain,Asia,Middle East,High,2030,102,5.2034,2.7717,7.6864,52.4173,42.9158,31.9104,40.0075,82.9992,0.1667,0.0588,0.0
Bahrain,Asia,Middle East,High,2031,103,5.2497,2.8108,7.5785,53.1533,43.4467,33.7204,40.3518,81.3411,0.2427,0.0485,0.0
Bahrain,Asia,Middle East,High,2032,105,5.3412,2.8265,7.4718,51.856,44.3992,33.3863,40.325,81.6011,0.2381,0.0762,0.0
Bahrain,Asia,Middle East,High,2033,98,5.4254,2.9564,7.3989,54.6309,43.4762,34.6101,41.1077,81.1204,0.1429,0.102,0.0
Bahrain,Asia,Middle East,High,2034,103,5.7749,3.0639,7.4123,53.9201,43.2768,32.7508,40.2467,81.5626,0.1553,0.068,0.0
Bahrain,Asia,Middle East,High,2035,120,5.9771,3.2448,7.3694,56.6202,45.2331,36.2915,42.5154,79.3212,0.1833,0.0917,0.0
Bahrain,Asia,Middle East,High,2036,114,5.8932,3.2219,7.4182,55.7472,45.0515,33.1878,41.2114,80.6169,0.1404,0.1228,0.0
Bahrain,Asia,Middle East,High,2037,121,6.027,3.2263,7.2315,55.4115,44.6679,34.5219,41.8189,79.3415,0.1983,0.0909,0.0
Bahrain,Asia,Middle East,High,2038,78,5.8931,3.0695,7.4777,55.2874,42.8401,33.8045,41.1463,80.2623,0.2308,0.1154,0.0
Bahrain,Asia,Middle East,High,2039,96,5.8852,3.1017,7.3352,56.7834,46.4781,35.8091,43.3569,79.6126,0.1458,0.1354,0.0
Bahrain,Asia,Middle East,High,2040,83,6.3358,3.3153,7.2745,58.7449,44.2737,37.7308,42.9433,78.6957,0.1566,0.2289,0.0
Bahrain,Asia,Middle East,High,2041,99,6.2447,3.4497,7.2143,57.7296,45.1041,36.012,42.9124,78.1084,0.2121,0.1313,0.0
Bahrain,Asia,Middle East,High,2042,112,6.2575,3.3829,7.1687,57.5439,45.0948,36.966,42.9012,78.4771,0.1607,0.125,0.0
Bahrain,Asia,Middle East,High,2043,97,6.7048,3.5501,7.336,60.5889,47.0818,38.2823,44.5692,77.0489,0.134,0.2577,0.0
Bahrain,Asia,Middle East,High,2044,94,6.7114,3.5852,6.9877,60.8526,46.7362,38.667,44.2113,75.2609,0.266,0.2128,0.0
Bahrain,Asia,Middle East,High,2045,104,6.8983,3.6237,7.1015,60.6577,46.9874,38.2621,44.8662,75.8904,0.1731,0.2212,0.0
